,ip,s_down_length,f_down_length,down_increment
21529,124.74.242.155,70.0,0.0,70.0
21530,124.74.243.128,1930.0,0.0,1930.0
21531,124.74.244.255,23769.0,0.0,23769.0
21532,124.74.246.91,14508.0,3795.0,10713.0
21534,124.74.250.151,1400.0,283.0,1117.0
21535,124.74.250.156,187404.0,0.0,187404.0
21538,124.76.16.30,226.0,0.0,226.0
21539,124.76.19.118,155.0,0.0,155.0
21540,124.76.5.245,122.0,0.0,122.0
21541,124.76.9.170,151.0,0.0,151.0
21542,124.77.141.70,526.0,0.0,526.0
21543,124.77.188.171,1034046.0,0.0,1034046.0
21544,124.77.242.11,200.0,0.0,200.0
21545,124.77.90.185,372.0,0.0,372.0
21546,124.78.122.88,6576.0,0.0,6576.0
21547,124.78.17.128,461.0,0.0,461.0
21548,124.78.171.207,34173.0,0.0,34173.0
21549,124.78.78.249,3266.0,0.0,3266.0
21550,124.78.88.133,396.0,0.0,396.0
21551,124.78.91.118,200.0,0.0,200.0
21552,124.79.106.223,403.0,0.0,403.0
21553,124.79.142.172,1848790.0,0.0,1848790.0
21554,124.79.162.220,1390.0,0.0,1390.0
21555,124.79.174.194,1828.0,0.0,1828.0
21556,124.79.178.165,201.0,0.0,201.0
21557,124.79.209.58,279.0,0.0,279.0
21558,124.79.210.60,1408.0,0.0,1408.0
21559,124.79.69.195,200.0,0.0,200.0
21560,124.8.223.104,33030.0,0.0,33030.0
21561,124.8.223.141,3861.0,0.0,3861.0
21563,124.8.223.152,4435.0,905.0,3530.0
21564,124.8.223.170,68.0,0.0,68.0
21565,124.82.20.5,38.0,0.0,38.0
21567,124.89.185.183,400.0,0.0,400.0
21568,124.90.160.10,302.0,0.0,302.0
21569,124.93.240.17,7833.0,0.0,7833.0
21570,124.95.131.114,675.0,0.0,675.0
21571,124.95.139.240,17489.0,0.0,17489.0
21572,124.95.150.87,34668.0,0.0,34668.0
21573,124.95.151.163,741.0,0.0,741.0
21575,124.95.161.52,3366.0,348.0,3018.0
21576,124.95.161.78,1674.0,0.0,1674.0
21578,124.95.171.95,454.0,0.0,454.0
21580,124.96.246.246,1529.0,0.0,1529.0
21581,125.104.111.210,68.0,0.0,68.0
21582,125.104.72.40,200.0,0.0,200.0
21583,125.105.174.231,174.0,0.0,174.0
21584,125.105.226.60,231.0,0.0,231.0
21585,125.105.36.200,338.0,0.0,338.0
21586,125.105.49.140,9523.0,0.0,9523.0
21587,125.106.100.232,115.0,0.0,115.0
21588,125.106.126.85,53.0,0.0,53.0
21589,125.106.185.127,2118.0,0.0,2118.0
21590,125.106.233.75,49.0,0.0,49.0
21591,125.106.70.180,105.0,0.0,105.0
21592,125.107.94.120,53.0,0.0,53.0
21593,125.109.61.153,163.0,0.0,163.0
21594,125.109.89.243,41.0,0.0,41.0
21595,125.110.137.54,53.0,0.0,53.0
21596,125.110.201.108,468.0,0.0,468.0
21597,125.110.203.36,32880.0,0.0,32880.0
21598,125.110.63.196,73.0,0.0,73.0
21599,125.110.92.101,1247.0,0.0,1247.0
21600,125.111.157.96,494.0,0.0,494.0
21601,125.111.224.150,3055.0,0.0,3055.0
21602,125.113.20.189,505.0,0.0,505.0
21603,125.114.133.170,548.0,0.0,548.0
21604,125.114.189.124,1003.0,0.0,1003.0
21605,125.114.97.205,596.0,0.0,596.0
21606,125.115.131.251,1009.0,0.0,1009.0
21607,125.116.161.184,1363.0,0.0,1363.0
21608,125.117.168.228,53.0,0.0,53.0
21609,125.117.208.73,1504.0,0.0,1504.0
21610,125.117.70.254,68.0,0.0,68.0
21611,125.117.9.199,143.0,0.0,143.0
21612,125.118.124.167,125.0,0.0,125.0
21613,125.118.133.81,84.0,0.0,84.0
21614,125.118.137.17,106.0,0.0,106.0
21615,125.118.200.10,155.0,0.0,155.0
21616,125.118.50.30,122.0,0.0,122.0
21617,125.118.6.176,128.0,0.0,128.0
21618,125.118.81.199,459.0,0.0,459.0
21619,125.118.87.187,745.0,0.0,745.0
21620,125.119.121.157,124.0,0.0,124.0
21621,125.119.241.181,6439.0,0.0,6439.0
21622,125.119.250.67,745.0,0.0,745.0
21623,125.120.181.146,740.0,0.0,740.0
21624,125.121.113.65,609.0,0.0,609.0
21625,125.121.118.78,509.0,0.0,509.0
21626,125.121.18.189,803.0,0.0,803.0
21627,125.121.196.196,797.0,0.0,797.0
21628,125.121.253.109,68.0,0.0,68.0
21629,125.121.47.131,120.0,0.0,120.0
21630,125.121.95.139,143.0,0.0,143.0
21631,125.122.103.111,187.0,0.0,187.0
21632,125.122.113.55,936.0,0.0,936.0
21633,125.122.142.33,84.0,0.0,84.0
21634,125.122.143.94,822.0,0.0,822.0
21635,125.122.172.88,603.0,0.0,603.0
21636,125.122.175.6,53.0,0.0,53.0
21637,125.122.223.192,154.0,0.0,154.0
21638,125.122.40.207,409.0,0.0,409.0
21639,125.122.42.117,199.0,0.0,199.0
21640,125.122.43.237,157.0,0.0,157.0
21641,125.122.43.79,1801.0,0.0,1801.0
21642,125.122.96.211,548.0,0.0,548.0
21643,125.123.246.188,53.0,0.0,53.0
21644,125.123.90.75,102.0,0.0,102.0
21645,125.124.72.206,106.0,0.0,106.0
21646,125.124.90.254,29.0,0.0,29.0
21647,125.125.188.180,151.0,0.0,151.0
21648,125.126.169.114,100.0,0.0,100.0
21649,125.126.44.195,290.0,0.0,290.0
21650,125.126.5.75,403.0,0.0,403.0
21651,125.129.203.139,60345.0,0.0,60345.0
21652,125.132.149.27,5835.0,0.0,5835.0
21653,125.136.135.207,4519.0,0.0,4519.0
21654,125.15.52.153,14213.0,0.0,14213.0
21655,125.164.157.241,16039.0,0.0,16039.0
21656,125.193.54.2,989.0,0.0,989.0
21657,125.197.222.56,889.0,0.0,889.0
21658,125.208.11.204,848.0,0.0,848.0
21659,125.208.20.234,1206.0,0.0,1206.0
21660,125.208.8.123,448.0,0.0,448.0
21661,125.208.8.26,446.0,0.0,446.0
21662,125.208.9.75,464.0,0.0,464.0
21663,125.211.197.87,468.0,0.0,468.0
21664,125.211.211.187,1200.0,0.0,1200.0
21665,125.211.211.188,1200.0,0.0,1200.0
21666,125.211.221.35,678.0,0.0,678.0
21667,125.216.145.60,42.0,0.0,42.0
21668,125.217.98.72,464.0,0.0,464.0
21669,125.217.98.73,232.0,0.0,232.0
21670,125.224.115.143,200.0,0.0,200.0
21671,125.224.238.123,130.0,0.0,130.0
21673,125.230.75.247,231.0,0.0,231.0
21674,125.252.49.23,92297.0,0.0,92297.0
21675,125.30.97.26,2240981.0,0.0,2240981.0
21676,125.34.123.203,5332.0,0.0,5332.0
21677,125.34.253.211,260.0,0.0,260.0
21678,125.34.99.2,329.0,0.0,329.0
21679,125.35.115.41,1130.0,0.0,1130.0
21681,125.35.6.7,945.0,0.0,945.0
21682,125.35.63.13,1147.0,0.0,1147.0
21683,125.35.63.143,185.0,0.0,185.0
21684,125.38.5.82,143.0,0.0,143.0
21685,125.39.1.143,14754.0,2206.0,12548.0
21686,125.39.120.67,24011.0,532.0,23479.0
21688,125.39.123.57,700.0,0.0,700.0
21689,125.39.141.136,381.0,0.0,381.0
21690,125.39.170.171,7293.0,0.0,7293.0
21691,125.39.191.130,46256.0,0.0,46256.0
21692,125.39.193.147,4544.0,0.0,4544.0
21693,125.39.193.161,1602.0,0.0,1602.0
21694,125.39.193.183,32909.0,0.0,32909.0
21695,125.39.193.200,3786.0,0.0,3786.0
21697,125.39.193.203,1540.0,0.0,1540.0
21698,125.39.193.207,1498.0,503.0,995.0
21699,125.39.193.224,1555.0,0.0,1555.0
21701,125.39.195.10,4459.0,0.0,4459.0
21702,125.39.199.45,7015.0,3637.0,3378.0
21704,125.39.200.31,577.0,0.0,577.0
21705,125.39.205.31,5109.0,4680.0,429.0
21706,125.39.205.32,447.0,282.0,165.0
21707,125.39.205.37,2368.0,415.0,1953.0
21708,125.39.205.47,222184.0,13369.0,208815.0
21712,125.39.208.204,666.0,0.0,666.0
21713,125.39.210.117,363.0,0.0,363.0
21714,125.39.211.59,4592.0,1392.0,3200.0
21715,125.39.211.60,17852.0,300.0,17552.0
21716,125.39.211.61,14500.0,3000.0,11500.0
21718,125.39.213.107,58359.0,15140.0,43219.0
21719,125.39.213.110,14905.0,0.0,14905.0
21725,125.39.213.129,79568.0,30843.0,48725.0
21726,125.39.213.130,1129.0,0.0,1129.0
21727,125.39.213.131,2258.0,0.0,2258.0
21728,125.39.213.30,97177.0,23933.0,73244.0
21729,125.39.213.35,88594.0,21555.0,67039.0
21731,125.39.213.67,86715.0,32280.0,54435.0
21732,125.39.213.68,80535.0,26658.0,53877.0
21733,125.39.213.69,82651.0,36848.0,45803.0
21743,125.39.240.126,95272.0,26782.0,68490.0
21744,125.39.240.127,28336.0,7297.0,21039.0
21747,125.39.240.52,10065.0,0.0,10065.0
21748,125.39.240.53,12833.0,1298.0,11535.0
21749,125.39.240.54,3746.0,1274.0,2472.0
21750,125.39.240.59,38600.0,4867.0,33733.0
21751,125.39.240.61,9105.0,0.0,9105.0
21755,125.39.240.87,11236.0,3459.0,7777.0
21761,125.39.247.168,90904.0,21808.0,69096.0
21767,125.39.247.219,77708.0,32343.0,45365.0
21768,125.39.26.238,285.0,0.0,285.0
21769,125.39.36.124,909.0,0.0,909.0
21774,125.39.78.169,22785.0,2981.0,19804.0
21775,125.39.93.43,4739.0,0.0,4739.0
21777,125.39.94.86,444.0,0.0,444.0
21778,125.40.145.43,151.0,0.0,151.0
21779,125.40.199.163,454.0,0.0,454.0
21780,125.41.54.240,580.0,0.0,580.0
21781,125.41.73.61,588.0,0.0,588.0
21782,125.44.214.193,151.0,0.0,151.0
21783,125.45.115.143,9160.0,0.0,9160.0
21784,125.45.61.222,456.0,0.0,456.0
21785,125.46.11.166,1747.0,0.0,1747.0
21786,125.46.11.182,454.0,0.0,454.0
21787,125.46.28.146,227.0,0.0,227.0
21790,125.46.62.25,930.0,0.0,930.0
21791,125.46.65.93,769.0,0.0,769.0
21792,125.46.74.34,1424.0,0.0,1424.0
21793,125.46.96.55,454.0,0.0,454.0
21794,125.47.102.132,143.0,0.0,143.0
21795,125.56.144.42,17721.0,0.0,17721.0
21796,125.56.147.102,996.0,0.0,996.0
21798,125.56.148.182,4611.0,0.0,4611.0
21799,125.56.148.83,66503.0,10122.0,56381.0
21800,125.56.149.103,88015.0,4112.0,83903.0
21803,125.56.149.99,480.0,0.0,480.0
21804,125.56.150.195,20640.0,581.0,20059.0
21805,125.56.151.36,63488.0,17704.0,45784.0
21806,125.56.151.77,69329.0,0.0,69329.0
21807,125.56.201.101,804.0,0.0,804.0
21809,125.56.201.120,250.0,0.0,250.0
21810,125.56.201.127,199.0,0.0,199.0
21816,125.56.218.69,182.0,0.0,182.0
21818,125.64.11.133,456.0,0.0,456.0
21819,125.64.130.175,1798.0,0.0,1798.0
21821,125.64.15.207,448.0,0.0,448.0
21822,125.64.16.46,1322.0,0.0,1322.0
21823,125.64.211.23,601.0,0.0,601.0
21824,125.64.24.63,3717.0,0.0,3717.0
21825,125.64.32.78,53.0,0.0,53.0
21826,125.64.38.112,226.0,0.0,226.0
21827,125.64.38.122,452.0,0.0,452.0
21828,125.64.38.123,226.0,0.0,226.0
21829,125.64.4.140,450.0,0.0,450.0
21830,125.64.41.147,28404.0,0.0,28404.0
21831,125.64.41.149,2086.0,0.0,2086.0
21832,125.64.41.154,1635.0,0.0,1635.0
21833,125.64.41.166,648.0,0.0,648.0
21834,125.64.41.167,648.0,0.0,648.0
21835,125.64.41.169,5102.0,0.0,5102.0
21836,125.64.41.180,1563.0,0.0,1563.0
21837,125.64.41.19,113014.0,10546.0,102468.0
21838,125.64.41.219,21631.0,1409.0,20222.0
21839,125.64.41.222,6167.0,0.0,6167.0
21840,125.64.41.240,1296.0,0.0,1296.0
21841,125.65.109.178,930.0,0.0,930.0
21842,125.65.110.241,19708.0,345.0,19363.0
21843,125.65.111.47,225.0,0.0,225.0
21844,125.65.113.22,452.0,0.0,452.0
21845,125.65.165.194,620.0,0.0,620.0
21846,125.65.185.38,53.0,0.0,53.0
21847,125.65.245.87,721.0,0.0,721.0
21848,125.65.247.161,655.0,0.0,655.0
21851,125.65.45.201,1409.0,0.0,1409.0
21852,125.65.45.204,358.0,0.0,358.0
21854,125.65.46.22,1008.0,0.0,1008.0
21855,125.65.69.118,4312.0,0.0,4312.0
21856,125.65.77.45,2360.0,0.0,2360.0
21857,125.66.100.119,17088.0,0.0,17088.0
21858,125.66.168.20,49.0,0.0,49.0
21859,125.66.246.23,8103.0,0.0,8103.0
21860,125.66.248.58,446.0,0.0,446.0
21861,125.67.142.166,151.0,0.0,151.0
21862,125.67.142.197,572.0,0.0,572.0
21863,125.67.143.253,604.0,0.0,604.0
21864,125.67.143.7,572.0,0.0,572.0
21865,125.67.173.159,1002.0,0.0,1002.0
21866,125.67.173.86,1403.0,0.0,1403.0
21867,125.67.174.11,426.0,0.0,426.0
21868,125.67.180.97,604.0,0.0,604.0
21869,125.67.2.86,509.0,0.0,509.0
21870,125.67.206.191,13152.0,0.0,13152.0
21872,125.67.237.60,1190.0,0.0,1190.0
21873,125.67.237.62,666.0,0.0,666.0
21874,125.68.10.190,919.0,0.0,919.0
21875,125.68.10.97,53.0,0.0,53.0
21876,125.68.11.28,151.0,0.0,151.0
21877,125.68.171.151,802.0,0.0,802.0
21878,125.68.197.32,136880.0,0.0,136880.0
21879,125.68.211.223,41643.0,0.0,41643.0
21880,125.68.225.220,560.0,0.0,560.0
21881,125.69.73.232,896.0,0.0,896.0
21882,125.70.202.254,124.0,0.0,124.0
21883,125.70.229.140,983.0,0.0,983.0
21884,125.71.194.98,372.0,0.0,372.0
21885,125.71.216.13,678.0,0.0,678.0
21886,125.71.246.6,308.0,0.0,308.0
21887,125.71.247.63,1239.0,0.0,1239.0
21888,125.71.28.98,2880.0,0.0,2880.0
21889,125.71.5.124,595.0,0.0,595.0
21890,125.72.121.216,53.0,0.0,53.0
21891,125.72.14.7,227.0,0.0,227.0
21892,125.72.142.59,401.0,0.0,401.0
21893,125.72.230.156,68.0,0.0,68.0
21894,125.72.247.41,306.0,0.0,306.0
21895,125.72.41.97,458.0,0.0,458.0
21896,125.72.75.206,115.0,0.0,115.0
21897,125.73.103.248,744.0,0.0,744.0
21898,125.73.231.217,1114.0,0.0,1114.0
21899,125.73.246.16,1121.0,0.0,1121.0
21900,125.74.165.193,53.0,0.0,53.0
21901,125.74.175.49,115.0,0.0,115.0
21902,125.74.218.169,106.0,0.0,106.0
21903,125.74.73.143,524.0,0.0,524.0
21904,125.75.107.235,53.0,0.0,53.0
21905,125.75.13.197,106.0,0.0,106.0
21906,125.75.234.122,53.0,0.0,53.0
21907,125.75.234.148,460.0,0.0,460.0
21908,125.75.34.155,190.0,0.0,190.0
21909,125.75.42.117,201.0,0.0,201.0
21910,125.76.147.194,9907.0,0.0,9907.0
21911,125.76.152.174,1335.0,0.0,1335.0
21912,125.76.165.179,506.0,0.0,506.0
21913,125.76.201.182,53.0,0.0,53.0
21914,125.76.21.13,2830.0,0.0,2830.0
21915,125.76.225.39,675.0,0.0,675.0
21916,125.76.226.244,464.0,0.0,464.0
21922,125.76.238.123,896.0,0.0,896.0
21923,125.76.242.190,3126.0,0.0,3126.0
21925,125.76.245.141,1107.0,0.0,1107.0
21926,125.76.245.147,202.0,0.0,202.0
21927,125.76.245.148,905.0,0.0,905.0
21928,125.76.246.74,446.0,0.0,446.0
21930,125.76.249.23,452.0,0.0,452.0
21931,125.76.249.47,1111.0,0.0,1111.0
21932,125.76.251.39,966.0,0.0,966.0
21934,125.76.33.103,474.0,0.0,474.0
21935,125.76.34.30,53.0,0.0,53.0
21936,125.76.37.31,59934.0,0.0,59934.0
21937,125.76.47.212,2023.0,0.0,2023.0
21938,125.76.64.10,53.0,0.0,53.0
21939,125.77.110.6,1386.0,0.0,1386.0
21940,125.77.181.82,6855374.0,0.0,6855374.0
21941,125.77.189.179,412.0,0.0,412.0
21942,125.77.197.108,450.0,0.0,450.0
21943,125.77.92.13,9844.0,0.0,9844.0
21946,125.78.241.123,21398.0,15543.0,5855.0
21947,125.78.241.124,25607.0,0.0,25607.0
21948,125.78.35.212,431945.0,0.0,431945.0
21949,125.79.14.155,599.0,0.0,599.0
21950,125.79.196.3,151.0,0.0,151.0
21951,125.81.188.217,319.0,0.0,319.0
21952,125.81.221.198,143.0,0.0,143.0
21953,125.81.85.219,440.0,0.0,440.0
21954,125.82.109.236,2251.0,0.0,2251.0
21955,125.82.144.213,200.0,0.0,200.0
21956,125.82.149.76,415.0,0.0,415.0
21957,125.82.172.228,159.0,0.0,159.0
21958,125.82.236.88,49.0,0.0,49.0
21959,125.82.254.199,254.0,0.0,254.0
21960,125.82.57.197,553.0,0.0,553.0
21961,125.82.59.114,40521.0,0.0,40521.0
21962,125.82.60.8,53.0,0.0,53.0
21963,125.82.61.117,91.0,0.0,91.0
21964,125.82.62.237,1160.0,0.0,1160.0
21965,125.82.63.214,1278.0,0.0,1278.0
21966,125.82.89.82,1103.0,0.0,1103.0
21967,125.82.99.73,53.0,0.0,53.0
21968,125.83.198.104,52.0,0.0,52.0
21969,125.83.99.139,917.0,0.0,917.0
21970,125.84.224.220,65676.0,0.0,65676.0
21971,125.84.29.188,123.0,0.0,123.0
21972,125.85.112.101,68.0,0.0,68.0
21973,125.85.178.12,112.0,0.0,112.0
21974,125.85.208.106,111.0,0.0,111.0
21975,125.85.212.167,91.0,0.0,91.0
21976,125.85.217.23,1220.0,0.0,1220.0
21977,125.85.219.56,49.0,0.0,49.0
21978,125.85.223.229,528.0,0.0,528.0
21979,125.85.72.170,189.0,0.0,189.0
21980,125.85.8.48,53.0,0.0,53.0
21981,125.86.1.78,188.0,0.0,188.0
21982,125.86.144.86,53.0,0.0,53.0
21983,125.86.165.186,49.0,0.0,49.0
21984,125.86.171.6,68.0,0.0,68.0
21985,125.86.38.111,98.0,0.0,98.0
21986,125.86.63.156,149.0,0.0,149.0
21987,125.86.85.152,53.0,0.0,53.0
21988,125.87.105.35,41.0,0.0,41.0
21989,125.87.69.106,124.0,0.0,124.0
21990,125.88.157.200,4928.0,0.0,4928.0
21992,125.88.186.48,8556.0,0.0,8556.0
21995,125.88.190.12,37376.0,0.0,37376.0
21997,125.88.190.16,21938.0,0.0,21938.0
22000,125.88.190.20,94819.0,57669.0,37150.0
22001,125.88.190.23,93516.0,76275.0,17241.0
22004,125.88.190.29,83159.0,31204.0,51955.0
22006,125.88.190.31,90643.0,23283.0,67360.0
22008,125.88.190.36,8700.0,729.0,7971.0
22009,125.88.190.38,46970.0,1383.0,45587.0
22010,125.88.190.39,38749.0,3374.0,35375.0
22013,125.88.190.43,88393.0,43926.0,44467.0
22014,125.88.190.45,15066.0,274.0,14792.0
22018,125.88.190.57,352.0,0.0,352.0
22019,125.88.190.58,94180.0,23338.0,70842.0
22021,125.88.190.60,266346.0,88539.0,177807.0
22022,125.88.190.61,3473442.0,66611.0,3406831.0
22025,125.88.190.64,6299.0,0.0,6299.0
22027,125.88.190.66,12663.0,10291.0,2372.0
22029,125.88.190.68,7733.0,1971.0,5762.0
22031,125.88.190.7,1773.0,683.0,1090.0
22033,125.88.193.202,14598418.0,834714.0,13763704.0
22035,125.88.193.204,162084.0,146795.0,15289.0
22036,125.88.193.205,233.0,232.0,1.0
22037,125.88.193.208,9112968.0,1814456.0,7298512.0
22039,125.88.193.213,102776.0,92002.0,10774.0
22040,125.88.193.218,1642944.0,4464.0,1638480.0
22041,125.88.193.225,53404.0,13172.0,40232.0
22043,125.88.193.231,15963721.0,2465444.0,13498277.0
22045,125.88.193.241,670.0,0.0,670.0
22046,125.88.193.246,1097.0,0.0,1097.0
22047,125.88.193.248,49742.0,5671.0,44071.0
22048,125.88.193.251,236270.0,120312.0,115958.0
22049,125.88.193.254,11626614.0,2358860.0,9267754.0
22051,125.88.225.188,67728.0,20951.0,46777.0
22052,125.88.225.189,73284.0,18983.0,54301.0
22053,125.88.225.190,64482.0,18991.0,45491.0
22054,125.88.225.191,82056.0,19300.0,62756.0
22055,125.88.254.187,12096.0,0.0,12096.0
22058,125.89.123.190,241342.0,0.0,241342.0
22059,125.89.137.198,394606.0,0.0,394606.0
22060,125.89.162.178,452.0,0.0,452.0
22061,125.89.212.76,403.0,0.0,403.0
22062,125.89.24.48,70172.0,0.0,70172.0
22063,125.89.48.2,30.0,0.0,30.0
22064,125.89.48.77,160476.0,0.0,160476.0
22065,125.89.70.47,4188.0,0.0,4188.0
22066,125.89.76.43,300.0,0.0,300.0
22067,125.90.113.218,600.0,0.0,600.0
22068,125.90.19.162,151.0,0.0,151.0
22070,125.90.204.18,771.0,0.0,771.0
22071,125.90.204.22,596.0,0.0,596.0
22073,125.90.207.156,1820.0,588.0,1232.0
22074,125.90.224.31,156.0,0.0,156.0
22075,125.90.88.105,22480913.0,2305.0,22478608.0
22076,125.90.88.127,4344.0,0.0,4344.0
22079,125.90.88.181,671.0,0.0,671.0
22081,125.90.88.73,374.0,0.0,374.0
22082,125.90.88.77,1771.0,0.0,1771.0
22084,125.90.88.97,272044.0,2966.0,269078.0
22085,125.90.89.120,1817.0,0.0,1817.0
22086,125.90.93.140,413.0,0.0,413.0
22089,125.90.93.186,1054.0,236.0,818.0
22092,125.90.93.45,464.0,0.0,464.0
22093,125.91.32.113,957.0,0.0,957.0
22094,125.91.5.239,3990.0,0.0,3990.0
22095,125.91.5.245,665.0,0.0,665.0
22096,125.91.75.89,115.0,0.0,115.0
22097,125.91.8.227,672.0,0.0,672.0
22098,125.92.109.11,200.0,0.0,200.0
22099,125.92.184.108,16683.0,0.0,16683.0
22100,125.93.168.123,466.0,0.0,466.0
22101,125.93.17.14,1051.0,0.0,1051.0
22102,125.93.18.136,53.0,0.0,53.0
22103,125.93.255.83,836.0,0.0,836.0
22104,125.93.51.239,452.0,0.0,452.0
22105,125.94.166.117,14770.0,0.0,14770.0
22106,125.94.212.165,693.0,0.0,693.0
22110,125.94.213.239,681.0,0.0,681.0
22111,125.94.213.247,681.0,0.0,681.0
22112,125.94.213.97,499.0,0.0,499.0
22113,125.94.214.203,4094.0,0.0,4094.0
22114,125.94.214.204,42294.0,0.0,42294.0
22115,125.94.238.154,123.0,0.0,123.0
22116,125.94.250.229,491.0,0.0,491.0
22117,125.94.81.28,200.0,0.0,200.0
22118,125.94.91.196,9751.0,0.0,9751.0
22119,125.95.199.216,154.0,0.0,154.0
22120,125.95.220.167,684.0,0.0,684.0
22121,125.95.27.63,642.0,0.0,642.0
22122,126.108.10.113,8584.0,0.0,8584.0
22123,126.115.171.11,5951.0,0.0,5951.0
22124,126.12.45.175,448.0,0.0,448.0
22125,126.13.123.50,396.0,0.0,396.0
22126,126.15.81.87,68.0,0.0,68.0
22127,126.169.23.229,15958.0,0.0,15958.0
22128,126.64.109.251,2527.0,0.0,2527.0
22129,126.65.210.113,68.0,0.0,68.0
22130,126.7.224.85,10665.0,0.0,10665.0
22131,128.100.20.20,1408.0,0.0,1408.0
22133,128.125.253.193,374.0,0.0,374.0
22134,128.125.253.83,364.0,0.0,364.0
22135,128.125.44.99,370.0,0.0,370.0
22136,128.125.88.16,366.0,0.0,366.0
22137,128.134.244.102,19139.0,258.0,18881.0
22138,128.134.244.47,454.0,0.0,454.0
22140,128.136.134.207,1106.0,0.0,1106.0
22141,128.136.35.31,720.0,0.0,720.0
22142,128.143.137.34,3505.0,0.0,3505.0
22143,128.174.246.93,457.0,0.0,457.0
22144,128.195.1.100,315.0,0.0,315.0
22145,128.199.104.247,48905.0,0.0,48905.0
22147,128.199.156.140,4830.0,0.0,4830.0
22149,128.199.234.221,338.0,307.0,31.0
22150,128.199.54.12,3310.0,0.0,3310.0
22152,128.199.71.105,7099.0,0.0,7099.0
22153,128.2.217.18,183.0,0.0,183.0
22154,128.204.242.162,13129.0,0.0,13129.0
22155,128.208.1.198,1648.0,0.0,1648.0
22156,128.208.3.231,192.0,0.0,192.0
22157,128.230.214.54,17864.0,0.0,17864.0
22158,128.241.90.214,1080.0,0.0,1080.0
22159,128.241.91.148,293.0,0.0,293.0
22160,128.241.91.163,186.0,0.0,186.0
22162,128.241.91.54,5761.0,0.0,5761.0
22163,128.241.91.63,196.0,0.0,196.0
22164,128.241.91.69,184.0,0.0,184.0
22165,128.30.52.100,3622.0,353.0,3269.0
22166,128.30.52.105,58640.0,0.0,58640.0
22167,128.30.52.111,2241.0,0.0,2241.0
22168,128.30.52.42,34676.0,30329.0,4347.0
22169,128.30.52.62,1983.0,0.0,1983.0
22171,128.30.52.79,2634.0,0.0,2634.0
22172,128.65.209.89,1119.0,0.0,1119.0
22174,129.121.51.252,4758.0,0.0,4758.0
22175,129.138.4.56,185.0,0.0,185.0
22176,129.171.187.254,4375.0,0.0,4375.0
22179,129.79.210.109,19827.0,0.0,19827.0
22181,129.79.78.190,1338.0,0.0,1338.0
22182,129.79.78.191,1338.0,0.0,1338.0
22183,129.79.78.193,985.0,0.0,985.0
22184,129.79.78.194,197.0,0.0,197.0
22185,129.79.78.197,908.0,0.0,908.0
22186,129.79.78.198,454.0,0.0,454.0
22187,129.88.46.125,181.0,0.0,181.0
22188,129.97.134.76,215.0,0.0,215.0
22189,130.127.215.13,680.0,0.0,680.0
22190,130.185.72.25,8028.0,0.0,8028.0
22191,130.203.136.100,769.0,0.0,769.0
22192,130.211.149.28,13669.0,0.0,13669.0
22193,130.64.23.40,1616.0,0.0,1616.0
22195,130.91.144.88,372.0,0.0,372.0
22200,131.130.70.34,411.0,0.0,411.0
22201,131.172.42.32,195.0,0.0,195.0
22202,131.175.31.15,188.0,0.0,188.0
22205,131.253.34.245,22748.0,15541.0,7207.0
22206,131.253.40.15,583836.0,212809.0,371027.0
22215,131.253.61.89,104280.0,97738.0,6542.0
22216,132.147.96.135,1568.0,0.0,1568.0
22217,132.204.24.184,1048.0,0.0,1048.0
22218,132.245.42.247,1364.0,0.0,1364.0
22219,133.208.252.61,12517.0,0.0,12517.0
22220,133.242.11.181,1030.0,0.0,1030.0
22221,133.242.165.29,7340.0,0.0,7340.0
22222,133.242.174.61,1041.0,0.0,1041.0
22223,133.242.189.21,465.0,0.0,465.0
22224,133.242.3.236,1644.0,0.0,1644.0
22225,133.242.55.54,38946.0,0.0,38946.0
22226,133.60.14.105,999.0,0.0,999.0
22261,134.170.108.205,12989.0,6326.0,6663.0
22285,134.170.134.179,570743.0,0.0,570743.0
22286,134.170.165.253,189369.0,0.0,189369.0
22287,134.170.165.254,3858028.0,766830.0,3091198.0
22288,134.170.166.0,3745344.0,980181.0,2765163.0
22289,134.170.166.2,2480988.0,819469.0,1661519.0
22290,134.170.184.142,193326.0,132033.0,61293.0
22295,134.170.188.226,252.0,0.0,252.0
22296,134.170.189.9,92633.0,90467.0,2166.0
22297,134.170.196.120,2243.0,0.0,2243.0
22298,134.170.196.123,2689.0,0.0,2689.0
22299,134.170.196.32,2701.0,0.0,2701.0
22300,134.170.196.53,18926.0,1289.0,17637.0
22301,134.170.196.56,33021.0,1249.0,31772.0
22302,134.170.196.61,12636.0,0.0,12636.0
22303,134.170.197.23,2872.0,0.0,2872.0
22304,134.170.48.223,96796.0,0.0,96796.0
22305,134.170.48.90,177.0,0.0,177.0
22306,134.170.50.250,186041.0,34236.0,151805.0
22307,134.170.50.251,73515.0,62859.0,10656.0
22309,134.170.50.253,72753.0,46849.0,25904.0
22310,134.170.50.254,110172.0,52345.0,57827.0
22311,134.170.50.255,55914.0,34790.0,21124.0
22312,134.170.51.0,61888.0,30415.0,31473.0
22313,134.170.51.1,57476.0,56010.0,1466.0
22315,134.170.57.90,28414.0,0.0,28414.0
22318,134.186.61.22,1464.0,0.0,1464.0
22319,134.58.40.14,462.0,0.0,462.0
22320,136.0.175.235,659.0,0.0,659.0
