,ip,s_up_length,f_up_length,up_increment
20065,123.150.53.103,245728.0,206987.0,38741.0
20067,123.150.53.110,33960366.0,2692463.0,31267903.0
20068,123.150.53.111,3721395.0,2569844.0,1151551.0
20071,123.150.53.121,8396.0,0.0,8396.0
20072,123.150.53.13,20651374.0,4617835.0,16033539.0
20074,123.150.53.15,1994977.0,832219.0,1162758.0
20076,123.150.53.161,5978011.0,0.0,5978011.0
20077,123.150.53.164,16337638.0,4318695.0,12018943.0
20078,123.150.53.170,53058440.0,5230759.0,47827681.0
20081,123.150.53.175,3939724.0,1123621.0,2816103.0
20083,123.150.53.181,404562.0,0.0,404562.0
20089,123.150.53.43,4266355.0,2122211.0,2144144.0
20090,123.150.53.44,5706382.0,2524877.0,3181505.0
20092,123.150.53.47,79846840.0,9675550.0,70171290.0
20094,123.150.53.49,4421129.0,2498176.0,1922953.0
20097,123.150.53.53,27557737.0,9641030.0,17916707.0
20100,123.150.53.7,10816451.0,2067495.0,8748956.0
20101,123.150.53.82,696832.0,317822.0,379010.0
20103,123.150.53.94,3774632.0,1985558.0,1789074.0
20104,123.150.53.96,15631159.0,2238485.0,13392674.0
20106,123.150.54.12,3441093.0,2582516.0,858577.0
20108,123.150.54.143,12849333.0,2537163.0,10312170.0
20109,123.150.54.144,3843581.0,2619082.0,1224499.0
20112,123.150.54.150,2632468.0,488877.0,2143591.0
20113,123.150.54.151,115190.0,45438.0,69752.0
20114,123.150.54.155,1500110.0,1272560.0,227550.0
20115,123.150.54.156,420107.0,29869.0,390238.0
20116,123.150.54.158,215097.0,95319.0,119778.0
20117,123.150.54.160,81174.0,45563.0,35611.0
20118,123.150.54.161,88453.0,3309.0,85144.0
20120,123.150.54.164,100196.0,64093.0,36103.0
20121,123.150.54.20,16595551.0,8176351.0,8419200.0
20131,123.150.55.19,1528045.0,1046597.0,481448.0
20132,123.150.55.79,44523.0,0.0,44523.0
20135,123.150.92.38,32701.0,11462.0,21239.0
20136,123.150.92.42,78772.0,11313.0,67459.0
20138,123.150.92.53,51946.0,18327.0,33619.0
20142,123.151.10.172,2924339.0,488633.0,2435706.0
20143,123.151.10.177,13272364.0,3862818.0,9409546.0
20146,123.151.10.181,1468209.0,326833.0,1141376.0
20156,123.151.138.106,899118.0,67125.0,831993.0
20157,123.151.138.107,3604078.0,69578.0,3534500.0
20158,123.151.138.108,836055.0,121691.0,714364.0
20165,123.151.139.116,86812.0,21474.0,65338.0
20166,123.151.139.121,283892281.0,72294651.0,211597630.0
20167,123.151.139.122,196924024.0,61885365.0,135038659.0
20168,123.151.139.17,19210882.0,4969060.0,14241822.0
20169,123.151.139.35,300830038.0,55816314.0,245013724.0
20175,123.151.139.73,2905881.0,2752753.0,153128.0
20178,123.151.14.109,4770131.0,2713817.0,2056314.0
20181,123.151.14.118,8139441.0,1804233.0,6335208.0
20182,123.151.14.119,1575792.0,1219890.0,355902.0
20183,123.151.148.155,5780.0,3740.0,2040.0
20185,123.151.148.65,963326.0,142207.0,821119.0
20186,123.151.148.66,716809.0,160987.0,555822.0
20188,123.151.148.71,2559789.0,545837.0,2013952.0
20189,123.151.148.72,5271911.0,1878274.0,3393637.0
20190,123.151.148.73,1768214.0,131913.0,1636301.0
20193,123.151.148.76,1536.0,1014.0,522.0
20194,123.151.148.78,80726639.0,13664.0,80712975.0
20196,123.151.148.82,3335757.0,691956.0,2643801.0
20197,123.151.149.122,7812.0,2720.0,5092.0
20198,123.151.149.123,7626.0,2890.0,4736.0
20199,123.151.149.124,13908.0,5950.0,7958.0
20201,123.151.149.126,66580.0,510.0,66070.0
20202,123.151.149.127,5270.0,2550.0,2720.0
20203,123.151.149.128,17340.0,5270.0,12070.0
20204,123.151.149.129,2040.0,1190.0,850.0
20205,123.151.149.130,7950.0,4590.0,3360.0
20206,123.151.149.131,4922.0,2040.0,2882.0
20208,123.151.149.145,22926.0,4412.0,18514.0
20209,123.151.149.146,2720.0,2040.0,680.0
20210,123.151.149.147,15292.0,2380.0,12912.0
20211,123.151.149.148,74366.0,2380.0,71986.0
20212,123.151.149.149,21080.0,2720.0,18360.0
20214,123.151.149.186,10702.0,3400.0,7302.0
20215,123.151.149.189,83143.0,680.0,82463.0
20216,123.151.149.190,4590.0,850.0,3740.0
20218,123.151.149.199,1163.0,0.0,1163.0
20220,123.151.149.204,3308096.0,2038162.0,1269934.0
20222,123.151.149.220,2938.0,0.0,2938.0
20223,123.151.149.223,237267.0,0.0,237267.0
20225,123.151.149.25,36788.0,14520.0,22268.0
20227,123.151.149.27,11119.0,11045.0,74.0
20231,123.151.149.31,2263.0,0.0,2263.0
20232,123.151.149.78,8715569.0,2253289.0,6462280.0
20235,123.151.15.162,4180.0,946.0,3234.0
20236,123.151.15.164,28045.0,18661.0,9384.0
20241,123.151.15.175,1690.0,650.0,1040.0
20245,123.151.15.202,186055470.0,64301327.0,121754143.0
20247,123.151.152.111,733354.0,110093.0,623261.0
20249,123.151.152.120,167732.0,63740.0,103992.0
20251,123.151.152.125,110011.0,2722.0,107289.0
20252,123.151.152.126,22089.0,9626.0,12463.0
20253,123.151.152.129,263211.0,60042.0,203169.0
20255,123.151.152.53,2754542.0,544093.0,2210449.0
20257,123.151.152.56,223078965.0,59600723.0,163478242.0
20259,123.151.153.108,850231.0,0.0,850231.0
20268,123.151.153.37,78962.0,10779.0,68183.0
20269,123.151.155.149,459862.0,0.0,459862.0
20270,123.151.155.153,224532.0,0.0,224532.0
20273,123.151.176.108,2838309.0,1180776.0,1657533.0
20274,123.151.176.115,2464512.0,136605.0,2327907.0
20275,123.151.176.116,3088667.0,270167.0,2818500.0
20276,123.151.176.117,1515980.0,1074633.0,441347.0
20277,123.151.176.118,1465720.0,316621.0,1149099.0
20279,123.151.176.120,49515.0,26183.0,23332.0
20281,123.151.176.122,180058.0,0.0,180058.0
20282,123.151.176.123,50350.0,826.0,49524.0
20284,123.151.176.128,216915.0,132725.0,84190.0
20289,123.151.176.166,957618.0,82758.0,874860.0
20290,123.151.176.167,756034.0,135521.0,620513.0
20291,123.151.176.168,658050.0,151617.0,506433.0
20292,123.151.176.172,1767.0,0.0,1767.0
20293,123.151.176.184,1748.0,0.0,1748.0
20294,123.151.176.190,7353535.0,1773.0,7351762.0
20295,123.151.176.191,8261616.0,1767.0,8259849.0
20296,123.151.176.201,814.0,0.0,814.0
20299,123.151.176.206,814.0,0.0,814.0
20300,123.151.176.211,32150.0,5690.0,26460.0
20301,123.151.176.213,814.0,0.0,814.0
20302,123.151.176.217,26285.0,0.0,26285.0
20303,123.151.176.224,51001.0,0.0,51001.0
20304,123.151.176.228,192427.0,0.0,192427.0
20305,123.151.176.233,136.0,0.0,136.0
20306,123.151.176.240,1123496.0,0.0,1123496.0
20307,123.151.176.248,2536.0,0.0,2536.0
20309,123.151.176.253,18280.0,0.0,18280.0
20310,123.151.177.109,80053.0,0.0,80053.0
20311,123.151.177.117,4945552.0,0.0,4945552.0
20312,123.151.177.118,136.0,0.0,136.0
20314,123.151.177.120,113166.0,0.0,113166.0
20315,123.151.177.125,157061.0,0.0,157061.0
20316,123.151.177.126,1518.0,0.0,1518.0
20317,123.151.177.18,135.0,0.0,135.0
20327,123.151.178.113,3011.0,0.0,3011.0
20329,123.151.178.116,2726.0,0.0,2726.0
20330,123.151.179.161,5566.0,592.0,4974.0
20331,123.151.182.79,932781.0,50707.0,882074.0
20332,123.151.185.106,3018.0,0.0,3018.0
20333,123.151.185.107,322628.0,19732.0,302896.0
20335,123.151.185.109,6772969.0,1935233.0,4837736.0
20336,123.151.185.111,222692.0,0.0,222692.0
20337,123.151.185.112,61996.0,0.0,61996.0
20338,123.151.185.113,59596.0,0.0,59596.0
20340,123.151.31.108,214.0,0.0,214.0
20341,123.151.31.109,945.0,0.0,945.0
20342,123.151.31.110,67641.0,4800.0,62841.0
20343,123.151.31.115,19320.0,0.0,19320.0
20344,123.151.31.119,53190.0,47981.0,5209.0
20348,123.151.31.150,1580.0,0.0,1580.0
20351,123.151.31.202,5980.0,1440.0,4540.0
20352,123.151.31.233,3410.0,0.0,3410.0
20353,123.151.31.250,332.0,0.0,332.0
20354,123.151.31.252,7252.0,0.0,7252.0
20356,123.151.31.255,115976.0,13895.0,102081.0
20357,123.151.31.80,75698.0,74296.0,1402.0
20358,123.151.31.98,240168.0,13821.0,226347.0
20360,123.151.37.19,7127631.0,2354648.0,4772983.0
20363,123.151.38.32,938216.0,366719.0,571497.0
20364,123.151.38.33,790843.0,579956.0,210887.0
20365,123.151.38.34,5425111.0,346316.0,5078795.0
20366,123.151.38.35,724450.0,569140.0,155310.0
20368,123.151.38.37,341965.0,246566.0,95399.0
20369,123.151.38.38,218315.0,158884.0,59431.0
20370,123.151.38.39,640824.0,316509.0,324315.0
20371,123.151.38.40,560836.0,98233.0,462603.0
20373,123.151.40.110,193059.0,1658.0,191401.0
20375,123.151.40.167,137256.0,56277.0,80979.0
20380,123.151.40.182,284581.0,28484.0,256097.0
20381,123.151.40.184,178360.0,2593.0,175767.0
20382,123.151.40.185,190288.0,4416.0,185872.0
20386,123.151.40.193,3328798.0,11055.0,3317743.0
20390,123.151.40.198,8356083.0,2284467.0,6071616.0
20392,123.151.40.30,126439.0,2314.0,124125.0
20393,123.151.40.49,7229019.0,2370827.0,4858192.0
20396,123.151.40.62,11097244.0,2781178.0,8316066.0
20397,123.151.40.65,8696367.0,1936941.0,6759426.0
20402,123.151.41.224,10632444.0,2286269.0,8346175.0
20403,123.151.41.225,2800.0,800.0,2000.0
20409,123.151.42.76,3000.0,300.0,2700.0
20410,123.151.42.85,259512.0,27524.0,231988.0
20411,123.151.43.119,1596480.0,196223.0,1400257.0
20412,123.151.43.145,7580548.0,1940711.0,5639837.0
20413,123.151.43.56,11524.0,1246.0,10278.0
20415,123.151.44.97,2278.0,0.0,2278.0
20419,123.151.47.114,9426507.0,1751679.0,7674828.0
20420,123.151.47.115,5884283.0,2576207.0,3308076.0
20428,123.151.64.131,993902.0,309149.0,684753.0
20432,123.151.64.26,740730.0,0.0,740730.0
20433,123.151.64.28,134.0,0.0,134.0
20434,123.151.64.31,134.0,0.0,134.0
20435,123.151.64.46,629334.0,129188.0,500146.0
20436,123.151.64.47,755882.0,115834.0,640048.0
20437,123.151.64.48,628360.0,131038.0,497322.0
20439,123.151.64.51,2681285.0,2524321.0,156964.0
20442,123.151.64.54,7951891.0,5014633.0,2937258.0
20446,123.151.64.58,844779.0,116080.0,728699.0
20447,123.151.64.59,676002.0,125684.0,550318.0
20448,123.151.64.60,977963.0,125933.0,852030.0
20459,123.151.64.71,4268435.0,3913601.0,354834.0
20465,123.151.64.77,16245419.0,3106538.0,13138881.0
20466,123.151.64.80,8965209.0,5272268.0,3692941.0
20467,123.151.64.81,15554212.0,5536650.0,10017562.0
20469,123.151.71.112,2161162.0,150788.0,2010374.0
20470,123.151.71.114,2832627.0,228320.0,2604307.0
20471,123.151.71.123,3607935.0,430428.0,3177507.0
20477,123.151.71.20,3577130.0,315430.0,3261700.0
20479,123.153.35.219,41.0,0.0,41.0
20480,123.155.64.214,41.0,0.0,41.0
20481,123.156.136.52,486.0,0.0,486.0
20482,123.156.28.252,748.0,0.0,748.0
20486,123.159.202.14,1020820.0,0.0,1020820.0
20487,123.159.202.141,370895.0,0.0,370895.0
20488,123.159.202.49,553.0,0.0,553.0
20489,123.159.205.174,436402.0,0.0,436402.0
20490,123.159.206.203,6746356.0,0.0,6746356.0
20492,123.160.125.26,9537.0,0.0,9537.0
20493,123.160.125.63,214.0,0.0,214.0
20494,123.160.82.241,616.0,0.0,616.0
20495,123.160.84.201,2434.0,0.0,2434.0
20496,123.161.1.149,9537.0,0.0,9537.0
20497,123.161.135.170,31673.0,0.0,31673.0
20498,123.161.182.220,84.0,0.0,84.0
20499,123.161.20.3,86.0,0.0,86.0
20501,123.161.47.254,9537.0,0.0,9537.0
20502,123.162.189.109,10704.0,0.0,10704.0
20503,123.162.189.110,2529.0,0.0,2529.0
20504,123.162.189.130,5393.0,0.0,5393.0
20505,123.162.189.131,3373.0,0.0,3373.0
20506,123.162.189.135,2108.0,252.0,1856.0
20507,123.162.189.137,561010.0,77214.0,483796.0
20508,123.162.189.138,662664.0,172721.0,489943.0
20510,123.162.189.74,624104.0,0.0,624104.0
20515,123.162.191.30,15076.0,10379.0,4697.0
20516,123.162.191.34,11924.0,813.0,11111.0
20517,123.162.191.36,108498.0,19477.0,89021.0
20520,123.162.191.53,70108.0,654.0,69454.0
20521,123.162.249.252,41.0,0.0,41.0
20522,123.162.7.214,8435.0,0.0,8435.0
20523,123.162.7.219,192.0,0.0,192.0
20524,123.163.137.135,180532.0,0.0,180532.0
20525,123.164.134.190,516.0,0.0,516.0
20526,123.164.163.170,8338.0,0.0,8338.0
20527,123.164.32.185,1380.0,0.0,1380.0
20528,123.164.50.165,614.0,0.0,614.0
20529,123.164.90.68,1143.0,0.0,1143.0
20530,123.164.91.23,614.0,0.0,614.0
20531,123.164.93.131,3342.0,0.0,3342.0
20532,123.165.0.252,473.0,0.0,473.0
20533,123.165.155.44,22.0,0.0,22.0
20534,123.165.16.223,1230.0,0.0,1230.0
20535,123.165.166.51,614.0,0.0,614.0
20536,123.165.175.162,775.0,0.0,775.0
20537,123.165.185.55,205.0,0.0,205.0
20538,123.165.196.80,410.0,0.0,410.0
20539,123.165.204.30,7920.0,0.0,7920.0
20540,123.165.241.136,89.0,0.0,89.0
20541,123.165.252.23,84166.0,0.0,84166.0
20542,123.165.26.239,102.0,0.0,102.0
20543,123.165.34.251,321.0,0.0,321.0
20544,123.165.36.217,240.0,0.0,240.0
20545,123.165.56.164,41.0,0.0,41.0
20546,123.165.81.174,235.0,0.0,235.0
20547,123.166.112.62,821.0,0.0,821.0
20548,123.166.123.222,547269.0,0.0,547269.0
20549,123.166.125.116,18441.0,0.0,18441.0
20550,123.166.195.178,237.0,0.0,237.0
20551,123.166.206.212,206.0,0.0,206.0
20552,123.166.208.243,474.0,0.0,474.0
20553,123.166.226.91,133.0,0.0,133.0
20554,123.166.234.87,517.0,0.0,517.0
20555,123.166.252.124,18125.0,0.0,18125.0
20556,123.166.255.128,101.0,0.0,101.0
20557,123.166.26.4,1633.0,0.0,1633.0
20558,123.166.32.72,238.0,0.0,238.0
20559,123.166.41.230,196918.0,0.0,196918.0
20560,123.166.83.143,188.0,0.0,188.0
20561,123.166.96.188,103.0,0.0,103.0
20562,123.168.103.252,14059.0,0.0,14059.0
20563,123.168.86.190,243.0,0.0,243.0
20564,123.169.2.134,102.0,0.0,102.0
20565,123.169.209.153,65751.0,0.0,65751.0
20566,123.169.59.255,41.0,0.0,41.0
20567,123.170.109.96,46795.0,0.0,46795.0
20568,123.170.192.103,292477.0,0.0,292477.0
20569,123.170.206.112,307.0,0.0,307.0
20570,123.171.163.172,38627.0,0.0,38627.0
20571,123.171.170.96,824.0,0.0,824.0
20572,123.171.175.109,9829.0,0.0,9829.0
20573,123.171.27.237,541.0,0.0,541.0
20574,123.172.113.113,3459.0,0.0,3459.0
20575,123.172.123.135,2311.0,0.0,2311.0
20576,123.172.155.13,9537.0,0.0,9537.0
20577,123.172.162.163,102.0,0.0,102.0
20578,123.172.165.68,12766.0,0.0,12766.0
20579,123.172.194.117,9537.0,0.0,9537.0
20581,123.172.91.170,217.0,0.0,217.0
20582,123.173.101.156,303.0,0.0,303.0
20583,123.173.101.185,41.0,0.0,41.0
20584,123.173.188.44,675.0,201.0,474.0
20585,123.173.38.169,26705.0,0.0,26705.0
20586,123.173.65.124,9537.0,0.0,9537.0
20587,123.173.70.15,2856.0,0.0,2856.0
20588,123.174.109.80,103.0,0.0,103.0
20589,123.174.2.215,105.0,0.0,105.0
20590,123.174.20.164,114939.0,0.0,114939.0
20591,123.174.49.13,9537.0,0.0,9537.0
20592,123.174.9.41,4219.0,0.0,4219.0
20594,123.179.14.126,9537.0,0.0,9537.0
20595,123.179.67.8,131337.0,0.0,131337.0
20596,123.180.147.240,984.0,0.0,984.0
20597,123.181.198.159,9537.0,0.0,9537.0
20598,123.182.138.95,8088.0,404.0,7684.0
20599,123.182.25.78,19074.0,0.0,19074.0
20600,123.182.49.232,454.0,0.0,454.0
20601,123.182.83.15,262493.0,0.0,262493.0
20602,123.182.88.207,9540.0,0.0,9540.0
20603,123.182.97.164,9537.0,0.0,9537.0
20604,123.183.124.62,453.0,0.0,453.0
20605,123.183.208.236,654233.0,0.0,654233.0
20606,123.184.205.185,311.0,0.0,311.0
20608,123.184.254.73,2532137.0,0.0,2532137.0
20609,123.184.42.106,670.0,0.0,670.0
20610,123.184.45.56,2746.0,0.0,2746.0
20611,123.184.77.175,304.0,0.0,304.0
20612,123.185.156.20,696.0,0.0,696.0
20613,123.185.169.161,514.0,0.0,514.0
20614,123.185.179.62,410.0,0.0,410.0
20615,123.185.226.184,622.0,0.0,622.0
20616,123.185.234.78,229.0,0.0,229.0
20617,123.185.47.19,1162.0,0.0,1162.0
20618,123.185.61.138,644.0,0.0,644.0
20619,123.185.66.64,1238.0,0.0,1238.0
20620,123.185.74.245,65760.0,0.0,65760.0
20621,123.186.135.61,8280.0,0.0,8280.0
20623,123.186.188.129,103.0,0.0,103.0
20624,123.186.204.16,2917.0,0.0,2917.0
20625,123.186.205.210,216.0,0.0,216.0
20626,123.186.237.87,2753.0,0.0,2753.0
20627,123.186.39.93,483370.0,0.0,483370.0
20628,123.186.63.202,16555.0,0.0,16555.0
20629,123.186.85.92,960.0,0.0,960.0
20630,123.186.86.10,305.0,0.0,305.0
20631,123.186.94.185,2416.0,0.0,2416.0
20632,123.187.103.99,9537.0,0.0,9537.0
20633,123.187.150.155,23054.0,0.0,23054.0
20634,123.187.239.220,238.0,0.0,238.0
20635,123.187.242.188,41.0,0.0,41.0
20636,123.187.28.199,929.0,0.0,929.0
20638,123.187.80.237,304.0,0.0,304.0
20639,123.189.103.29,41.0,0.0,41.0
20640,123.189.38.197,41.0,0.0,41.0
20641,123.190.143.205,41.0,0.0,41.0
20642,123.190.181.29,41.0,0.0,41.0
20643,123.190.198.47,41.0,0.0,41.0
20644,123.190.57.63,946.0,0.0,946.0
20645,123.191.236.23,22.0,0.0,22.0
20646,123.192.213.201,1048.0,0.0,1048.0
20647,123.193.66.29,906.0,0.0,906.0
20648,123.194.96.239,737.0,0.0,737.0
20649,123.196.112.187,62568.0,0.0,62568.0
20650,123.196.117.227,44819.0,1123.0,43696.0
20651,123.196.117.30,1450.0,0.0,1450.0
20655,123.196.118.88,2249.0,0.0,2249.0
20657,123.196.121.11,674645.0,307655.0,366990.0
20658,123.196.121.16,205381.0,33307.0,172074.0
20659,123.196.122.34,1429.0,0.0,1429.0
20660,123.196.122.52,701793.0,0.0,701793.0
20661,123.196.125.95,16560.0,0.0,16560.0
20662,123.196.125.99,4552.0,0.0,4552.0
20663,123.196.127.18,9367.0,0.0,9367.0
20664,123.196.127.9,19320.0,0.0,19320.0
20665,123.2.93.37,1425411.0,0.0,1425411.0
20670,123.205.127.53,1040.0,0.0,1040.0
20671,123.233.119.75,76299.0,0.0,76299.0
20672,123.233.119.93,764106.0,0.0,764106.0
20673,123.234.149.124,41.0,0.0,41.0
20674,123.234.41.65,16002.0,0.0,16002.0
20675,123.234.82.13,41936.0,0.0,41936.0
20676,123.235.1.157,11040.0,0.0,11040.0
20677,123.235.22.71,63649.0,0.0,63649.0
20679,123.240.2.33,521.0,0.0,521.0
20680,123.240.98.243,1033.0,0.0,1033.0
20681,123.243.25.40,654.0,0.0,654.0
20682,123.244.108.108,101.0,0.0,101.0
20683,123.244.181.157,596.0,0.0,596.0
20684,123.244.183.199,2367.0,0.0,2367.0
20685,123.244.192.13,854986.0,0.0,854986.0
20686,123.244.34.38,177.0,0.0,177.0
20687,123.245.111.30,471.0,0.0,471.0
20688,123.245.138.213,1749.0,0.0,1749.0
20689,123.245.138.227,3222.0,0.0,3222.0
20690,123.245.210.47,41.0,0.0,41.0
20691,123.245.232.46,114939.0,0.0,114939.0
20692,123.245.237.15,180519.0,0.0,180519.0
20693,123.245.27.48,213.0,0.0,213.0
20694,123.245.37.75,49287.0,0.0,49287.0
20695,123.245.38.203,102.0,0.0,102.0
20697,123.245.91.190,822.0,0.0,822.0
20698,123.246.10.49,16072.0,0.0,16072.0
20699,123.246.112.166,668.0,0.0,668.0
20700,123.246.132.57,250.0,0.0,250.0
20701,123.246.87.98,84.0,0.0,84.0
20703,123.247.72.42,73.0,0.0,73.0
20705,123.249.24.198,1708.0,0.0,1708.0
20707,123.249.25.20,24840.0,0.0,24840.0
20708,123.249.26.170,1273.0,0.0,1273.0
20709,123.249.29.166,3570.0,1785.0,1785.0
20712,123.254.104.81,84086.0,296.0,83790.0
20713,123.254.107.56,2460.0,0.0,2460.0
20714,123.254.107.99,174288.0,0.0,174288.0
20715,123.254.111.184,51060.0,0.0,51060.0
20716,123.254.111.191,40527.0,0.0,40527.0
20717,123.254.111.207,147487.0,0.0,147487.0
20718,123.30.129.152,21141.0,0.0,21141.0
20719,123.30.175.34,16579.0,0.0,16579.0
20720,123.4.170.127,535.0,0.0,535.0
20721,123.52.111.83,266.0,0.0,266.0
20722,123.52.113.52,104.0,0.0,104.0
20723,123.52.12.52,190.0,0.0,190.0
20724,123.52.154.218,409.0,0.0,409.0
20725,123.52.167.37,208.0,0.0,208.0
20726,123.52.173.8,5168.0,0.0,5168.0
20727,123.52.219.223,413.0,0.0,413.0
20728,123.52.235.63,191.0,0.0,191.0
20729,123.53.234.51,6314.0,0.0,6314.0
20730,123.53.252.118,6900.0,0.0,6900.0
20731,123.53.29.255,9380.0,0.0,9380.0
20732,123.54.188.109,9537.0,0.0,9537.0
20733,123.54.228.192,9537.0,0.0,9537.0
20734,123.54.30.43,7207.0,0.0,7207.0
20735,123.54.55.22,306.0,0.0,306.0
20736,123.55.134.231,309.0,0.0,309.0
20737,123.55.192.31,969.0,0.0,969.0
20738,123.55.218.227,455.0,0.0,455.0
20739,123.55.43.138,709.0,0.0,709.0
20740,123.56.103.28,1453173.0,0.0,1453173.0
20741,123.56.104.113,22080.0,0.0,22080.0
20742,123.56.106.141,19320.0,0.0,19320.0
20743,123.56.107.216,75900.0,0.0,75900.0
20744,123.56.113.243,1105498.0,389987.0,715511.0
20746,123.56.123.151,183610.0,0.0,183610.0
20747,123.56.130.228,1152300.0,4536.0,1147764.0
20748,123.56.131.237,4608.0,0.0,4608.0
20749,123.56.132.199,408494.0,0.0,408494.0
20750,123.56.144.70,7756066.0,3376857.0,4379209.0
20752,123.56.84.22,46962.0,0.0,46962.0
20753,123.56.87.115,110169.0,0.0,110169.0
20754,123.56.87.33,544821.0,37481.0,507340.0
20756,123.56.89.243,134457.0,0.0,134457.0
20757,123.57.0.111,33120.0,0.0,33120.0
20759,123.57.11.21,49143.0,0.0,49143.0
20760,123.57.12.196,16726.0,465.0,16261.0
20762,123.57.12.49,243400.0,0.0,243400.0
20763,123.57.133.42,8280.0,0.0,8280.0
20764,123.57.133.56,786256.0,0.0,786256.0
20766,123.57.159.53,18416.0,0.0,18416.0
20767,123.57.17.165,17075.0,0.0,17075.0
20768,123.57.188.122,8200.0,0.0,8200.0
20769,123.57.188.243,7603.0,0.0,7603.0
20770,123.57.188.29,35512.0,0.0,35512.0
20772,123.57.224.52,101131.0,0.0,101131.0
20773,123.57.250.60,5322107.0,1202044.0,4120063.0
20774,123.57.253.100,2148.0,537.0,1611.0
20775,123.57.254.116,3145.0,1611.0,1534.0
20777,123.57.254.18,3947.0,990.0,2957.0
20780,123.57.37.155,1625.0,0.0,1625.0
20781,123.57.38.227,541622.0,0.0,541622.0
20783,123.57.46.109,1751348.0,0.0,1751348.0
20784,123.57.46.6,95763.0,0.0,95763.0
20785,123.57.52.94,1579.0,0.0,1579.0
20786,123.57.60.52,3040.0,0.0,3040.0
20788,123.57.67.155,2150794.0,0.0,2150794.0
20789,123.57.68.43,480.0,0.0,480.0
20790,123.57.7.100,27600.0,0.0,27600.0
20792,123.57.73.32,67159.0,0.0,67159.0
20794,123.57.74.74,13993.0,0.0,13993.0
20795,123.57.75.78,233.0,0.0,233.0
20797,123.57.8.81,1461608.0,187689.0,1273919.0
20798,123.58.128.70,940.0,470.0,470.0
20799,123.58.167.233,590.0,0.0,590.0
20803,123.58.173.111,9901913.0,5345156.0,4556757.0
20804,123.58.175.149,1429842.0,0.0,1429842.0
20807,123.58.175.202,37700.0,0.0,37700.0
20808,123.58.175.203,45208.0,14156.0,31052.0
20810,123.58.176.116,264461.0,0.0,264461.0
20811,123.58.176.118,315304.0,0.0,315304.0
20812,123.58.176.127,2293.0,0.0,2293.0
20814,123.58.176.67,86571.0,21468.0,65103.0
20815,123.58.176.68,90680.0,22117.0,68563.0
20816,123.58.176.69,78779.0,37882.0,40897.0
20817,123.58.176.86,79528.0,41369.0,38159.0
20818,123.58.177.108,12299.0,0.0,12299.0
20819,123.58.177.109,1400461.0,0.0,1400461.0
20823,123.58.180.10,2274607.0,451700.0,1822907.0
20824,123.58.180.100,321215.0,107114.0,214101.0
20825,123.58.180.11,693940.0,479897.0,214043.0
20826,123.58.180.110,14814307.0,2399394.0,12414913.0
20827,123.58.180.111,12644776.0,2497022.0,10147754.0
20831,123.58.180.124,31312.0,128.0,31184.0
20832,123.58.180.125,103132.0,3368.0,99764.0
20833,123.58.180.126,10245127.0,220862.0,10024265.0
20834,123.58.180.127,12898612.0,77586.0,12821026.0
20836,123.58.180.13,246887.0,74963.0,171924.0
20840,123.58.180.83,65792.0,44937.0,20855.0
20841,123.58.180.99,553462.0,150437.0,403025.0
20842,123.58.181.144,432448.0,36675.0,395773.0
20843,123.58.181.145,188782.0,31963.0,156819.0
20845,123.58.181.37,398.0,0.0,398.0
20852,123.58.182.215,768975.0,446989.0,321986.0
20854,123.58.183.0,8158616.0,4083759.0,4074857.0
